seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;198000;10308;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];84.55220190199907
1;200000;10400;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];85.57491006499913
2;2000;166;run1;147729.47238075783;6;[13, 1, 9, 7, 3, 5];0.379000114997325
2;4000;349;run1;148450.75496903446;6;[1, 9, 5, 8, 3, 7];0.8920421310031088
2;6000;554;run1;148450.75496903446;6;[1, 9, 5, 8, 3, 7];1.4040393750037765
2;8000;759;run1;148450.75496903446;6;[1, 9, 5, 8, 3, 7];1.9507344290032052
2;10000;932;run1;154001.05640185805;7;[1, 9, 5, 8, 16, 3, 7];2.4783504099978018
2;12000;1118;run1;155365.09109301196;7;[1, 9, 5, 8, 14, 3, 7];3.068204141003662
2;14000;1293;run1;155431.6092735538;8;[1, 17, 14, 9, 8, 5, 3, 7];3.6417922690015985
2;16000;1442;run1;155431.6092735538;8;[1, 18, 14, 9, 8, 5, 3, 7];4.267574613004399
2;18000;1576;run1;155601.2631744612;9;[1, 14, 9, 19, 8, 5, 3, 16, 7];4.851027304001036
2;20000;1707;run1;155609.33207190072;9;[1, 14, 9, 8, 5, 17, 3, 16, 7];5.443046271997446
2;22000;1855;run1;155618.22418317234;9;[1, 14, 9, 8, 16, 5, 3, 16, 7];6.029128121001122
2;24000;2049;run1;155618.3047127872;9;[1, 14, 9, 8, 5, 3, 16, 22, 7];6.690063816997281
2;26000;2171;run1;157111.9297128258;10;[1, 14, 15, 9, 16, 8, 5, 3, 7, 19];7.297161815004074
2;28000;2297;run1;157659.73251479276;11;[1, 14, 15, 9, 16, 8, 5, 3, 17, 7, 19];7.941445438998926
2;30000;2428;run1;157659.76181743262;11;[1, 14, 17, 15, 16, 9, 8, 5, 3, 7, 19];8.601351529003296
2;32000;2546;run1;157866.49893878022;12;[1, 14, 17, 15, 16, 9, 8, 5, 21, 3, 7, 19];9.298403075998067
2;34000;2666;run1;158034.36547005718;13;[1, 14, 17, 15, 16, 9, 8, 5, 21, 3, 19, 7, 19];9.995160869002575
2;36000;2790;run1;158034.3747185869;13;[1, 19, 14, 17, 15, 16, 9, 8, 5, 21, 3, 7, 19];10.772871861001477
2;38000;2890;run1;158079.3045541146;14;[1, 21, 19, 14, 17, 15, 16, 9, 8, 5, 21, 3, 7, 19];11.49349544299912
2;40000;3014;run1;158089.34528197045;15;[1, 19, 14, 17, 15, 16, 9, 22, 8, 5, 21, 3, 21, 7, 19];12.33824686200387
2;42000;3124;run1;158102.3176743883;15;[1, 3, 14, 17, 19, 16, 15, 9, 8, 5, 21, 21, 22, 7, 19];13.187593586997536
2;44000;3236;run1;158125.39922319073;14;[1, 20, 14, 17, 19, 16, 15, 9, 8, 5, 21, 3, 19, 7];14.020857559000433
2;46000;3343;run1;158125.39922319073;14;[1, 20, 14, 17, 19, 16, 15, 9, 8, 5, 21, 3, 19, 7];14.821835624999949
2;48000;3444;run1;158125.42368867004;14;[1, 14, 17, 19, 16, 15, 9, 8, 20, 5, 21, 3, 19, 7];15.63724964299763
2;50000;3556;run1;158125.44819781856;14;[1, 14, 17, 15, 16, 9, 8, 20, 5, 19, 21, 3, 19, 7];16.44449088499823
2;52000;3655;run1;158125.46039389056;14;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 3, 19, 7];17.262886757998785
2;54000;3761;run1;158125.46039389056;14;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 3, 19, 7];18.161927888999344
2;56000;3880;run1;158125.46039389056;14;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 3, 19, 7];19.043777104001492
2;58000;3973;run1;158507.2425797532;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 3, 13, 19, 7];19.91929330200219
2;60000;4084;run1;158507.26666762398;15;[1, 14, 20, 13, 17, 15, 16, 9, 8, 5, 19, 21, 3, 19, 7];20.859719822001352
2;62000;4184;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];21.74519243100076
2;64000;4279;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];22.67551223999908
2;66000;4392;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];23.59342474299774
2;68000;4508;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];24.479500745001133
2;70000;4592;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];25.35772943399934
2;72000;4683;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];26.23088491499948
2;74000;4760;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];27.11219287700078
2;76000;4864;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];27.990370576000714
2;78000;4945;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];28.84887284800061
2;80000;5022;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];29.69279600599839
2;82000;5113;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];30.577246216002095
2;84000;5205;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];31.482694999998785
2;86000;5293;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];32.39677243200276
2;88000;5385;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];33.32168176800042
2;90000;5469;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];34.21011233099853
2;92000;5565;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];35.136637169001915
